docking_score,smiles
-5.3,CO[C@@H]1C[C@H](C(=O)O)N(CC(O)C(F)(F)F)C1
-5.3,COC(=O)C1(C(=O)OCC2CCCO2)CC1
-5.3,CCc1cnc(CCNS(C)(=O)=O)s1
-5.3,CCCCCCC(=O)N1CCCC(C)C1C
-5.3,C=CCCSCCNC(CCC)C(F)(F)F
-5.3,N#Cc1c(O)ccc(Br)c1Cl
-5.3,CSCCN1C(=O)c2ccccc2[C@H](C(=O)O)[C@H]1c1ccsc1
-5.3,COc1ccc([C@H](NS(=O)(=O)c2ccc(OC)cc2)C(C)C)cc1
-5.3,COc1ccc(C(=O)CCCCC(=O)Nc2ccc(-c3cnco3)cc2)cc1
-5.3,CCCC(NCC1(C)CCCCCC1)C(=O)OCC
-5.3,CN1CCN(S(=O)(=O)N2CCN(C(=O)CCC(=O)c3cccs3)CC2)CC1
-5.3,COCC(C)(C)CCCNC1CCN(C)CC1C
-5.3,O=C(CCc1ccsc1)N[C@@H]1[C@H]2CCO[C@H]2C12CCCC2
-5.3,O=S1CCC(NCCCC2CC2(F)F)CC1
-5.3,CCOC(C)(C)CNCC1(C)CCN(C)C1
-5.3,CCC(NCC=CC#N)C1CCCCC1
-5.3,O[C@H](CN(Cc1cccnc1)C[C@@H]1CCCO1)Cn1cccn1
-5.3,CCN(CC(C)=O)C(=O)CC(OC)C(F)(F)F
-5.3,O=C(COCC1CCCO1)OCC(F)(F)C(F)F
-5.3,c1ccc(C(c2ccccc2)[C@@H]2CCNC2)cc1
-5.3,CC[C@H](C)N(C)[C@@H](C(=O)NC[C@H]1CCOC1)c1ccc(NC(C)=O)cc1
-5.3,C#CCCC1(CCC(=O)N[C@H](c2ccccc2)c2ccc3nc[nH]c3c2)N=N1
-5.3,CCc1oc(C(=O)N2CCOC[C@H]2CCOC)cc1C
-5.3,CC(NC1CCN(C(C)C)CC1)C1C(C)(C)C1(C)C
-5.3,O[C@H](COCc1ccco1)CN1CCC[C@H]1c1cccs1
-5.3,CC[C@@H](C#N)C(=O)Nc1ncc(Cc2ccc(Cl)cc2)s1
-5.3,CC(C)(CNC1CCC1(C)C)CS(N)(=O)=O
-5.3,CC(NCC(C)C(C)(C)C)C1CCN(C)CC1
-5.3,CCN1C[C@H](O)C[C@@H]1CC(C)C
-5.3,CC(C(=O)OCCC1CCCOC1)C1CCCC1
-5.3,CC(C)(C)[C@@H]1C[C@H]1C(=O)N1CCC1CC1CC1
-5.3,CCC[C@@]1(CO)CCN(CCOc2c(C)cccc2C)C1
-5.3,CC(O)[C@]1(C)CCCN1CC1(CC#N)CC1
-5.3,OC(CN[C@H]1C[C@@H](O)C1)COCC(F)(F)F
-5.3,CC(CN(C)CCC1CCCO1)C1CCCCC1
-5.3,CCc1ccc([C@@H](O)CNC2CCN(CCOC)CC2)cc1
-5.3,CC(NS(C)(=O)=O)C(=O)OCC1CC1(Br)Br
-5.3,O=C1C=C(NCCO)C(=O)C=C1NCCO
-5.3,CCCN(CCNC(C)C1=CCCCC1)C(C)C
-5.3,CCCCN1CCCCC1CNC(C)CCC1CC1
-5.3,CC(C)(C)C(O)C(=O)N1CCN(CCO)CC1
-5.3,CNC(=O)c1ccc(S(=O)(=O)N[C@H](C(=O)N(C)C)C(C)C)cc1
-5.3,CC(=O)N(Cc1ccsc1)[C@@H]1CC12CCN(C(=O)CC1(O)CCCC1)CC2
-5.3,COc1ccccc1NC(=O)N1CCN(C(=O)C(OC)OC)CC1
-5.3,CC=CCCN(C)C(C)C1CCOCC1
-5.3,CC1COCCC1NCCCCCN1CCCC1
-5.3,CCC(C)COC(=O)C1CCCC1(F)F
-5.3,CC1(CC(=O)N2CCCC(CCF)C2)N=N1
-5.3,COC1CCCN(C(=O)C2(N)CC(=O)C2)CC1
-5.3,COC(=O)[C@@H](C)CN(C)[C@H](C)C(=O)N1CCc2ccccc2C1
-5.3,O=C(O)CCCn1nccc1Br
-5.3,CCS(=O)(=O)CC(C)N(C)CC1CCC1(F)F
-5.3,CCC1(C)C=CC(N[C@H]2CC[C@@H](O)CC2)CC1
-5.3,CC(C)CC1CCCN(CCCC(=O)O)C1
-5.3,CN(C[C@H]1CC[C@H](CN)CC1)C1CCCCNC1
-5.3,CCC(CN1CCOCC1CC(C)C)C(C)C
-5.3,CCCC(C(=O)O)S(=O)(=O)NC(C)(C)CC(C)C
-5.3,CC1CC(CN(C)C2CC(C)(C)C2)CCN1
-5.3,COc1cc(C)nc(CCN(CC2=CCCCC2)CC2CC3(C2)OCCO3)n1
-5.3,CC1(C)CCC(CN2CC(CC(F)(F)F)C2)CC1
-5.3,CCOC(=O)N(C)C(=O)N(C)C(C)C(=O)O
-5.3,FC(F)C1CCN(C[C@H]2CCNC2)CCO1
-5.3,CCC(NCC1CC2(CCCCC2)C1)C(F)F
-5.3,CCC1CCCN(S(=O)(=O)CCC2CC2)C1
-5.3,CC(NC1CCCN(C(C)(C)C)C1)C1(Br)CC1
-5.3,CN1CCO[C@@H](C(=O)N(C)C[C@@H]2CCn3ccnc3C2)C1
-5.3,C[C@H]1CC[C@@]23CCC[C@@]12C(=O)CC3(C)C
-5.3,CC1COC(CN(C)CC2=CCNCC2)C1
-5.3,CC(C)(C)C1CCN(C[C@@]2(C)CCCN2)CCO1
-5.3,COC1(C(=O)OCC2OCCCO2)CCOC1
-5.3,NCCCCCCN1CCCCC12CCNC2
-5.3,CC(NCC1(CN(C)C)CCCC1)C1CCCC1
-5.3,COCCSc1nc2sc3c(c2c(=O)n1-c1ccc(Cl)cc1)CCC3
-5.3,CCCCN(C)c1ccc(C(=O)NC2(CCO)CCN(C)CC2)cc1
-5.3,CCOC(=O)c1sc(NC(=O)Cc2ccsc2)nc1C
-5.3,CC(CNC1(C)CC=CCC1)CC(C)(C)C
-5.3,CC(C)(C)N1C[C@H](CO)CC1=O
-5.3,CO[C@H]1C[C@@H](C(=O)N2CCN(c3ncc(F)cn3)CC2)N(C)C1
-5.3,CCCN(C(=O)c1c(C)coc1C)[C@@H]1CCS(=O)(=O)C1
-5.3,C[C@H]1CN(C(C)(C)CNC(=O)/C=C/c2ccco2)C[C@@H](C)O1
-5.3,CC(C)(C)CN(CCCO)CC1OCCCC1(C)C
-5.3,C[C@@H]1CN(CCC(F)(F)F)CC[S@]1=O
-5.3,CC(C)CCCCNC1CCCC1(F)F
-5.3,COCC(C)(C(=O)O)N(C)S(=O)(=O)CCCF
-5.3,CC(C)CN(C)CCCNCC(O)C(F)(F)F
-5.3,CC(=O)NCCN(C(=O)c1cc(-c2csc(C)n2)c[nH]1)[C@@H](C)C(=O)O
-5.3,CCCCCC(C)NC[C@@H]1CCC[C@H](CO)C1
-5.3,CCC(NCC1CC2(CCN2C)C1)C(F)F
-5.3,CCN1N=C(C(=O)N(C)C2CC2(C)C)CC1=O
-5.3,CCCC(C(=O)OC)N(C)C(=O)C1(C)CCCO1
-5.3,C1=CC(N2CCC3(CC2)OCC2CC23)CCCC1
-5.3,CP(C)(=O)CCC(=O)N1CC2CCCC21
-5.3,CC(C)COCCS(=O)(=O)NC1COCCC1(F)F
-5.3,Cn1nnc(-c2ccccc2)c1CNC1Cc2cscc2C1
-5.3,CC1CCC(C)C1NCC[C@H]1C[C@H](F)C1
-5.3,C[C@H]1C[C@H](C)CN(Cc2ccc(CNC(=O)CSCC#N)cc2)C1
-5.3,CC(CC1CC1)N(C)C(=O)[C@@H]1[C@H]2[C@@H]3CC[C@@H](C3)[C@H]21
-5.3,CCC(C(=O)O)C(=O)N1CCC(C2CCOCC2)C1
-5.3,CCOC(=O)C(CC)N1CCC(C)(CO)CC1
-5.3,Cc1ccc(C)c(NC(=O)CN(C)C(=O)CCC(=O)c2cccs2)c1
-5.3,CCOc1ccc(C(=O)N(CC(=O)O)C2CCOCC2)cn1
-5.3,COC1CN(S(=O)(=O)NCC2CCC(F)C2)C1
-5.3,C#CCC1CCCN(S(=O)(=O)C(C)CCOC)C1
-5.3,C=CCOCC(=O)N1CCC(C(=O)O)CC1(C)C
-5.3,CCOc1ccc(CNC[C@@H]2CCCN(C)C2)cc1OC
-5.3,C=CCCCNCCN1CC2CCCCN2C1=O
-5.3,COCc1nc(C)cc(N2C[C@H](C)N(CC#N)[C@@H](C)C2)n1
-5.3,CCS(=O)(=O)N1CC(CN[C@H](c2ncc[nH]2)c2cccs2)C1
-5.3,C=CCCC(O)CN1CCC(C)(CN)CC1
-5.3,CC(C)(CO)[C@@H](NCc1ccc(OCC(F)(F)F)cc1)c1cccs1
-5.3,CN(C)C(=O)C[C@@]1(O)CCCN(Cc2cccn2C)C1
-5.3,CC1COCCC1OC(=O)[C@]12CC[C@H](CC1)C2(C)C
-5.3,FC1(F)C2CC(SCCC3CCCOC3)CC21
-5.3,CC/C=C(\F)C(=O)N1CC[C@@](O)(C(C)C)C1
-5.3,COc1cc([N+](=O)[O-])ccc1S(=O)(=O)N[C@H](C)CCC(C)C
-5.3,CON1CCC(CC(=O)N2CC[C@H](S(=O)(=O)NCC3CC3)C2)CC1
-5.3,COC(CCSC)C(=O)N1CCCC1CCC(=O)O
-5.3,CCOC(=O)[C@@H]1CNCC[C@@H]1NCC(C)CC(C)C
-5.3,CC(CCN(C)C)C(=O)N1CCCC1C(C)C
-5.3,CC1(S(=O)(=O)N2CCCCC2CCP(C)(C)=O)CC1
-5.3,COC1(CN[C@@H]2CC[C@H]2C(C)(C)C)CCOC1
-5.3,COc1cc(C(=O)N(C[C@@H](C)C#N)C2CC2)cc(OC)c1C
-5.3,CN(CC1CC=CCC1)C(=O)C(CO)CC(=O)O
-5.3,CCC(C)N1C[C@H]2CS(=O)(=O)C[C@@]2(C#N)C1
-5.3,CC(NCC1(CO)CCOC1)C1C(C)(C)C1(C)C
-5.3,COC(CNC1CC(C)(C)C1)C1CCCOC1
-5.3,C=CCCC1CCCN1S(=O)(=O)CC(C)C(=O)O
-5.3,CCCN(C)S(=O)(=O)NCC(C)(CC(=O)O)C(=O)O
-5.3,CC(C)CC1(CO)CCCN1C(=O)[C@@H](O)CC(=O)O
-5.3,CC(C)N1CCC(N(C)C(=O)C(N)CCF)C1
-5.3,CSC1CCCCN(C(=O)CN=[N+]=[N-])C1
-5.3,COC(=O)C1CCC(NC2CNC(C)(C)C2)CC1
-5.3,CCOC(=O)OCCNC(C)C1CCC(F)CC1
-5.3,CN(C(=O)C(=O)NC1CC=CC1)C1CC1(C)C
-5.3,CN1CCC2(CC1)CCN(C1CCCC=C1Br)C2
-5.3,CCC(F)(F)CN(C)C(CC(=O)O)C(F)(F)F
-5.3,COC(CN(C)CCN1CCOC1=O)C1CCCC1
-5.3,O=C(O)CC1CC(F)(F)CN1CCC1SCCS1
-5.3,O=C(O)C1SCCN1C(=O)C(CC(F)F)C1CCC1
-5.3,CCCCC(CN)NC1CCNCC12CC2
-5.3,CC(C)[C@](C)(CNC(=O)OC(C)(C)C)NCc1ccc(C(N)=O)cc1
-5.3,CCN1CCCC(ON=C(C)C2CC3(CCC3)C2)C1
-5.3,C=C(Br)CCC(=O)N1CC[C@@H](C(=O)OC)C[C@H]1C
-5.3,O=C(O)[C@@H]1CCN1C(=O)C1(C(F)F)CCCO1
-5.3,CCN(CC(C)(C)O)[C@H](C)C(=O)Nc1ccccc1SC
-5.3,CCN(C(=O)C(C)C(=O)O)C1CCN(C)CC1
-5.3,CCC(N)CN1C[C@H](C)N(CCO)[C@H](C)C1
-5.3,CCCC(CCC)CNC12CC1COC2(C)C
-5.3,CC(NCC1CNCCN1C)C1CC2(CC2)C1
-5.3,C[C@@H]1CC(C)(C)N(C)c2cc(O)ccc21
-5.3,CC(C)N1C[C@@H]2C[C@H]1CN2C(=O)C(F)C(=O)O
-5.3,COCC(C)(C)C(=O)N1CCOC(C2(O)CC2)C1
-5.3,Cc1sc(=NC2CC2)[nH]c1-c1ccc(NC(=O)C(C)(C)C)cc1
-5.3,CC1CN(C(=O)CCCCC(=O)O)CCO1
-5.3,COCC1=CCN(C(=O)C2(C(=O)O)CC2(C)C)CC1
-5.3,COc1cc(C)c([C@@H](C)NC(=O)N(C)CC(N)=O)cc1OC
-5.3,CCN(CCF)C(=O)C1CC(C)CC(C)C1
-5.3,Cc1cc(NCCN)c2ccc(C)c(C)c2n1
-5.3,CCn1cc(CN(Cc2cccnc2)C[C@@H]2CCNC2)cn1
-5.3,COC[C@@H](OC)c1noc([C@H]2CCCN(Cc3ccccc3)C2)n1
-5.3,CCC(=O)N1CCC[C@H]1[C@@H]1CCCN1Cc1ccc(OC)c(F)c1
-5.3,O=C(Cc1c(Cl)cccc1Cl)OCc1cc(Cl)c2c(c1)OCCO2
-5.3,CC1(C)CCN(C(=O)C2CCC2F)CCS1(=O)=O
-5.3,C=CCN(C(=O)OCC(F)F)C1CCS(=O)(=O)C1
-5.3,CCCN(CC(=O)O)CC(=O)N[C@@H]1CCC[C@@H](C)[C@@H]1C
-5.3,COC(=O)[C@H]1C[C@@H]1C(=O)NCC1(O)CN(C(=O)c2cnc(C(C)C)[nH]2)C1
-5.3,CN(C)Cc1cc(O[C@@H]2CCN(C(=O)c3c[nH]c(C#N)c3)C2)ccn1
-5.3,COC(=O)[C@@H](C)Oc1ccc(C(=O)O)cc1OC
-5.3,CN(CCCCCO)[C@H]1CC(C)(CO)C[C@@H]1O
-5.3,C[C@H]1C[C@@](CCN)(c2ccccc2)[C@@H](C)CN1C
-5.3,CC(NC[C@@H]1C[C@H]1C1CCCCC1)C1CC1
-5.3,CN1CCCNc2cccnc21
-5.3,CC1CN(C(=O)C2CC(C)(C)CN2)CCN1
-5.3,CN(C)C[C@](C)(O)CNC(=O)C[C@@]12CCCC[C@@H]1C2(F)F
-5.3,CCC=CCCN1CCC12CCC(C)(C)C2
-5.3,CO[C@@H](C)C(=O)N1CCOC2(CCOC2)C1
-5.3,CC[C@@H]1C[C@H]1CNC(C)C1(OC)CCCC1
-5.3,CN(CC1CCCC(C2CC2)O1)C1CC1
-5.3,CCC(COC)C(=O)N1C[C@@H](C)OC[C@@H]1C(=O)O
-5.3,CC1CCC(CCN2CCSCC2CCO)CC1
-5.3,CCC1CN(C(=O)[C@@H](N)CC(C)C)CCN1
-5.3,CN(CC(O)C1CC1)C(=O)C[C@H]1N[C@@H]2CC[C@H]1C2
-5.3,COc1cc(NC(=O)CC2(C(=O)O)CCCCC2)cc(OC)c1
-5.3,CC1(C)CN(C(=O)C(N)C(C)(C)C)CCN1
-5.3,CS(=O)(=O)NCCN1CCCC(N)(C#N)C1
-5.3,CC1CCCN(CC(C)CC(C)(C)C)CC1
-5.3,CCCCC1CCN(CCC2CCCC(=O)O2)C1
-5.3,CSCC(C)N(C)C(=O)CC1(C(=O)O)CCCC1
-5.3,CO[C@@H]1COC[C@H]1OC(=O)CC(F)(F)C(F)(F)Br
-5.3,NC[C@H]1CC[C@H](CN2CCC3CC3C2)CC1
-5.3,CN1CC2(C)CN(CCCCCCN)CC2(C)C1
-5.3,CC[C@H](NC1CCN(C[C@H]2CCOC2)CC1)c1ccc(Cl)cc1
-5.3,CC(C)(C)C(O)CN1CCN(S(C)(=O)=O)C(C)(C)C1
-5.3,CCS(=O)(=O)CCN1CCC(C(C)N)CC1
-5.3,COCC1CCC(NC2(C3CC3)CCC2)C1
-5.3,CO[C@H](C)[C@H](NS(=O)(=O)CC1CCCO1)C(=O)O
-5.3,CC(C)C(C)CS(=O)(=O)NC(CCO)C(F)(F)F
-5.3,CCN(CC)CC(C)NC1CCC(=C2CCC2)CC1
-5.3,COc1ccc(N(CCC#N)Cc2cnn(C)c2Br)cc1
-5.3,CC(C)CC(C)OC(=O)N1CCC(C#N)C1
-5.3,CS[C@@H](C)CCC(=O)Nc1sc2c(c1C(=O)c1ccncc1)CCC2
-5.3,C=CCC(C(=O)OC)N1CCN(C[C@H](C)O)CC1
-5.3,CCCC1CCCN(C(=O)C2(Br)CC2)C1
-5.3,CN(CC(O)C1CC1)C(=O)[C@H]1C[C@](C)(F)C1
-5.3,Cc1ccc(CN(C)CC(=O)N[C@H]2CCCC[C@H]2C)cc1
-5.3,CNC1CCCN(C(=O)C2CC(OC)C2)C1
-5.3,CC1CN(C(=O)C(F)(F)CC2CCCO2)CCS1
-5.3,CNCC1CCCN(CC2(O)CCSCC2)C1
-5.3,Cc1cc(C(=O)OC2CCN(CC(=O)N(C)C)CC2)c(C)o1
-5.3,CCC(NS(=O)(=O)NCC(F)(F)F)C1COCCO1
-5.3,CCOC1CNCCC1NCCC1(CSC)CC1
-5.3,CC1COCC(C)N1CCC(=O)CC1CC1
-5.3,CN(CCOC(F)F)C(=O)CC1C=NN(C)C1=O
-5.3,Cn1cc(NC(=O)CS(C)(=O)=O)c(-c2ccccn2)n1
-5.3,CC(NCC1CCCSCC1)C1CCC1
-5.3,N#CC1(CN2C3CCCC2CC(N)C3)CCNCC1
-5.3,C#CCCC(CCO)N[C@@H]1C[C@H]2C[C@@H]1C[C@H]2CO
-5.3,O=C(O)CC1CN(C(=O)C23CC(CF)(C2)C3)CCO1
-5.3,COC(=O)[C@@H](CC(C)C)NC(=O)c1ccc2ncsc2c1
-5.3,CC(C)CCCCCNCC1C2CCCC21
-5.3,CSCc1nnc(SCc2cc3c(cc2Br)OCCO3)o1
-5.3,CCCn1ccnc1CCCN(C)C(=O)[C@H]1C[C@@H]1c1ccccc1C(F)(F)F
-5.3,CO[C@@H]1CCN(C(=O)[C@@H]2[C@H]3CCCC[C@H]32)[C@@H]1C
-5.3,O=C(CCNS(=O)(=O)c1cccs1)N1CCC[C@@H]1c1nc2ccccc2s1
-5.3,C[C@@H](O)CNC(=O)NCCCN1CCN(C)C[C@@H]1c1ccccc1
-5.3,CCCN(CCNC1CCC(C)(C)CC1C)C(C)C
-5.3,CC(C)N(C)Cc1n[nH]c2c1CCN(C)C2
-5.3,CC(N)C1CCN(CC2(O)CCNC2)CC1
-5.3,CC(CN(C)C(C)CN1CCCCC1)CS(C)(=O)=O
-5.3,C=CC[C@H](N)C(=O)N1CCOCC1C1CCC1
-5.3,O=C(CC1CC(F)C1)N1CCCC1C1CC1
-5.3,Cc1oc2ccccc2c1CNC[C@H]1CC(=O)N(Cc2ccccc2)C1
-5.3,C=C(Cl)CS(=O)(=O)NCC(F)(F)C1CCC1
-5.3,NC[C@H]1C[C@@H]2CC[C@H](C1)N2CC(O)CC1(O)CCC1
-5.3,COC(=O)CCCCN1CCC2NCC2C1
-5.3,CCOC(=O)C1=C(COC(=O)[C@@H]2CCCO2)NC(=O)N[C@@H]1c1ccccc1
-5.3,C#CCCCC(=O)OCC1CC2(C1)CC21CCC1
-5.3,CCOc1ccc(-c2nc(CN3CCC[C@H](C)C3)cs2)cc1OC
-5.3,CCC(O)C(C)C(=O)N1CCCNCCC1
-5.3,CCn1ccnc1CN(C(=O)COC1CCCCC1)[C@@H]1CC12CCNCC2
-5.3,C[C@@H](O)[C@H]1C[C@@H]1c1cccs1
-5.3,CN(CC1CCCOC1)CC1(CC2CC2)CCC1
-5.3,CC(C)CN1CCC(N2CCC(C)(O)C2)CC1
-5.3,COC1(CNCC2(C)CCC2)CCCSC1
-5.3,COC(=O)[C@@H]1Cc2ccccc2N1C(=O)[C@H]1C[C@H]1c1ccco1
-5.3,CN1CCC(CN(C)CC2(CC(F)F)CCC2)C1
-5.3,C[C@H]1CCS(=O)(=O)CCN1Cc1cnc(N(C)C)nc1
-5.3,CC(C)CCC(=O)OCC1(Cl)CC1(F)F
-5.3,O=C(O)C12CC(C1)C(NS(=O)(=O)C1(CCl)CC1)CO2
-5.3,COCCN1CCCN(C(=O)COc2ccccc2)CC1
-5.3,CC(CCN1CCC(N)C1(C)C)C(F)F
-5.3,O=C(OCCc1ccccc1)C(Cl)(Cl)Cl
-5.3,COC(=O)[C@H]1CN(CC(=O)Nc2c(Cl)cccc2Cl)C[C@@H]1N
-5.3,CC(C)N(C)C[C@@H](O)Cn1cc(-c2ncccn2)cn1
-5.3,CC(C)C1N(C(=O)[C@H]2CC[C@@H](C)O2)CC1(C)C
-5.3,CCC(CC(=O)O[C@H](C)C1CCOCC1)C(F)F
-5.3,CCC(C)C(=O)N1C[C@@H](CC)C[C@H]1C(=O)O
-5.3,CN1CCCC12CCN(C(=O)CC[C@@H]1CCCN1)C2
-5.3,C[C@@]12CNC[C@]1(C(=O)N1CCC[C@H](CS)C1)C2
-5.3,CCOC(=O)C(=O)N1CCN(C(=O)[C@H]2CC=CCC2)CC1
-5.3,CCCNC(=O)CNS(=O)(=O)c1cc(Br)ccc1OC
-5.3,C#CCCN1CCN(C(=O)[C@H]2[C@H]3CNC[C@@H]2C3)CC1
-5.3,CC(C)(C)CC(N)CCN(C1CCCCC1)C1CC1
-5.3,COCC1CN=C(NC2CC3(CSC3)C2)N1
-5.3,CC(C)C(C)COC(=O)C1(O)CCCCC1
-5.3,CCC(NCCCCCC(C)C)C(O)C(F)(F)F
-5.3,CC(CCCCN)NCC(F)=C1CCCCC1
-5.3,CN(C)[C@H]1[C@@H]2CN(C(=O)C3(S(C)(=O)=O)CNC3)C[C@@H]21
-5.3,CC(C)C1CN(CC2(C)CCC(C)(C)CC2)CCO1
-5.3,C=CCN1C(=O)c2ccc(C(=O)OCCOc3ccccc3F)cc2C1=O
-5.3,CC1(C)[C@@H](C(F)F)[C@H]1C(=O)OC1CCC(F)(F)C1
-5.3,CC(C)(C)OC(=O)CCNCC1CC(C(F)(F)F)C1
-5.3,COCc1noc([C@@H](C)N2CCC[C@@H](c3ccnn3C)C2)n1
-5.3,CC1CCCC(CNCC2(CCO)CCCCC2)C1
-5.3,CSCC[C@@H](NC(=O)c1ccc([N+](=O)[O-])cc1Cl)C(=O)O[C@@H]1CCOC1=O
-5.3,CCc1ccc(/C(C)=C/C(=O)N2CC[C@@H](CNC)C2)cc1
-5.3,O=C(CCC(F)(F)F)N[C@H]1CCCNC1
-5.3,CCOCCN1CCN(CCc2ccccc2)C[C@@H]1CC
-5.3,CCCOc1ccc(NC2CCP(C)(=O)CC2)cc1Cl
-5.3,CN(CCC1CCNC1)CCN1CCCCC1
-5.3,C=CCCS(=O)(=O)NC[C@@H]1CCCN1C
-5.3,CC(N)CN1CC2(CCOCC2)CC1CO
-5.3,COc1cc(C(=O)C[N+](=O)[O-])cc(Br)c1OC
-5.3,COCCNC(=O)N1CCOC[C@@H]1c1c(C)nn(C)c1C
-5.3,O=CNCCCS(=O)(=O)N1CCN(Cc2ccc3c(c2)OCCO3)CC1
-5.3,COC(=O)c1cc(CN[C@H](C)[C@H](c2ccccc2)N(C)C)on1
-5.3,CCOC(=O)[C@H](O)c1ccc(-c2ccccc2)cc1
-5.3,CC1CC1N(C)CCCN1CCC(C(C)(C)C)CC1
-5.3,COC(=O)CCCS(=O)(=O)NC(C(=O)O)C1CCC1
-5.3,CSCC(=O)N1CC(C2CC2)C(F)(C(=O)O)C1
-5.3,C[C@H](Nc1ccc(OCc2cccc(F)c2)c(Cl)c1)C(=O)N1CCOCC1
-5.3,CN(CC(O)C(C)(C)C)C[C@H](O)C(F)(F)F
-5.3,CN(C)CCSSCCNC(=O)c1nccnc1C(=O)Nc1ccc(Cl)cc1
-5.3,CC[C@@H]1CC[C@H](C)N1CC1CCCCO1
-5.3,CCOC(=O)[C@]1(C(C)C)CCN(Cc2nnc(C)n2C)C1
-5.3,CCCC(NC1(CC2CC2)CC1)C1CC1
-5.3,CC(C)(NCCSC1CCOC1)C1CCNCC1
-5.3,CCN(CC)C(=O)CC(C)NC(C)C1CCCCC1
-5.3,CCC(C)(O)C(=O)N(C)CCN(C(C)C)C(C)C
-5.3,C[C@@H](O)C(=O)N(C1CCS(=O)(=O)C1)N(C)C
-5.3,C=CCCOC(=O)C1C[C@H]2CC(=O)[C@@H]1C2
-5.3,CC[C@H](C)Oc1cccc(S(=O)(=O)N2CCC(CCC(=O)O)CC2)c1
-5.3,CN(C[C@@H](O)CN1CCOCC1)c1ccnc(F)c1[N+](=O)[O-]
-5.3,O=C=Nc1cnc(Cl)c(Cl)c1
-5.3,COCC(C)(C)C(=O)N1CCNC(CC(F)F)C1
-5.3,CCCN(C(=O)c1cscn1)[C@H](C)CC(=O)Nc1ccccc1
-5.3,C=C(C)Cn1c(SCC(=O)OCC)nc2c1c(=O)n(C)c(=O)n2C
-5.3,CN(CC1CCCNC1)C(=O)C1(CO)CCC1
-5.3,CCN(CC)CCCN1CCCN(CC)CC1C
-5.3,O=C(O)CNS(=O)(=O)N(C1CCCC1)C1CC1
-5.3,CC(=O)CSCC(=O)N1CCCC1CS(N)(=O)=O
-5.3,CC(C)C[C@H](C)NC(=O)C(=O)N(C)C(C)CCN
-5.3,COCc1cccc(C(=O)N2CCC[C@@H]2CC(=O)O)c1
-5.3,OC[C@@H]1C[C@@H]2CCCC[C@@H]2N1CCOC1CC1(F)F
-5.3,CCCC(C)CC(=O)N1CCC1C(F)F
-5.3,CC1=C(Br)CCN(CCN2CCNCC2)C1
-5.3,O=C([C@@H]1COCCN1)N1CCNCC(CO)C1
-5.3,COCCN(CC(=O)Nc1ccc(C)c([N+](=O)[O-])c1)CC(=O)OC
-5.3,C=CCSCCNC(C)C1(O)CCNCC1
-5.3,C=CCCCN1CCC2CCNCC2C1
-5.3,CCOc1ccc(CN(C)Cn2cc(-c3ccccc3)cn2)cc1
-5.3,CC1(CNCC2CC(=C3CC3)C2)CCCCO1
-5.3,FC(F)(F)CCCCN1CCC[C@@H]2[C@@H](Br)[C@@H]21
-5.3,CC(C1CCOCC1)N(C)CC1CC2(CCC2)CO1
-5.3,C1CCC2(CCNC2)N(CC2CCNCC2)C1
-5.3,CC1CCNCCC1NCC(C)(C)CCC#N
-5.3,CN(CC1CCC2(CCNCC2)O1)CC1(CN)CC1
-5.3,CC(N)(C(=O)N1CCC(CN)CC1)C1CC1
-5.3,CC(C)OC[C@@H](O)CN(C)[C@@H](C)c1cccc(S(N)(=O)=O)c1
-5.3,COC(=O)/C=C(\CN1C(=O)CCC1=O)OC
-5.3,CCO[C@H]1C[C@](NC(=O)Cc2ccc(Cl)cc2)(C(=O)O)C1(C)C
-5.3,O=C(CCCNC(=O)c1ccsc1)Nc1ccc(SC2CCCC2)cc1
-5.3,C=CCC1(C(=O)N(C)CC(C)C(=O)O)CCC1
-5.3,CCS(=O)(=O)N1CCC[C@H](C(=O)N2CCN(CCCF)CC2)C1
-5.3,CC1CCN(S(C)(=O)=O)CCN1
-5.3,O=C(O)C1CCCN1C(=O)COCC(F)F
-5.3,COCCOCCCNC1CCNCC1(C)C
-5.3,CC(C)(C)c1ccc(NC(=O)[C@H](O)C2(C)CNC2)cc1
-5.3,CCC(=O)N1CCC[C@@H]1[C@H]1CCCN1
-5.3,COC1(CO)CCN(CC(O)C(C)(C)C)C1
-5.3,COC(=O)[C@@H]1CCN(C(=O)C2CC2(F)F)C[C@@H]1C
-5.3,C#CCCC1(CCC(=O)N2CCC[C@H](c3nc4c(s3)CCCC4)C2)N=N1
-5.3,C=C(C)CCNC1CCN(C2CCOCC2)C1=O
-5.3,C=CCN(CC1CCCCC1)C(=O)[C@H]1CCC[C@@H](C(=O)O)C1
-5.3,CC1COCCC1S(=O)(=O)NCCSCC(F)F
-5.3,CCOCCCN=c1[nH]nc(S[C@@H](C)C(=O)NC(N)=O)s1
-5.3,NC[C@@H](c1ccccn1)N1CCCCCC1
-5.3,COC(CN1CCOC(CCF)C1)C(C)C
-5.3,C[C@@H]1CC[C@@H](C)N1[C@H]1CCCNC1
-5.3,COC[C@@H](C)NC(=O)C1CCN(C(=O)c2ccoc2)CC1
-5.3,CC(C)OCCC(=O)N1CC(N)C2(CC2)C1
-5.3,CC[C@H](C)[C@@H](O)C(=O)N1CCOC(COC(C)C)C1
-5.3,CC1CCCCC1NCCCCC(F)(F)F
