docking_score,smiles
-4.9,C#CC1(O)CCN(C(=O)C(=O)N[C@@H](C)[C@H](C)OC)C1
-4.9,C#CC1(F)CN(C(=O)C(CCC)S(N)(=O)=O)C1
-4.9,FC(F)(F)C(F)(F)P(Cl)Cl
-4.9,COC1CCCN(C(=O)C(=O)N(CCO)C2CC2)C1
-4.9,C[C@@H]1CO[C@@H](C(=O)OCCN2CCSCC2)CO1
-4.9,C#CCN(C(=O)[C@H](C)OCOC)C1CCS(=O)(=O)C1
-4.9,COC1(OC)CCN(C[C@@H](O)CC#N)CC1O
-4.9,CCOC(=O)C(C)NS(=O)(=O)C(C(=O)OC)C1CC1
-4.9,CC1(C)CN(C(=O)C(C)(C)S(C)(=O)=O)C1CO
-4.9,CCC(C(=O)OC(C)(C)C)N(C)C(=O)C1(O)COC1
-4.9,CCOC(=O)CC(=O)N(C)C(C)C(=O)OCC
-4.9,CCC(=O)N1CC(CO)C2(C1)CN(C(=O)CC)C2
-4.9,C#CC1(O)CCN(C(=O)C(=O)NC(C)CCSC)C1
-4.9,CN(C)[C@@H](CC(=O)O)C(=O)N1CCCCC(CO)C1
-4.9,C#CCOC1CN(C(=O)CC(C)(O)C2CC2)C1
-4.9,CCn1nccc1CN1CCN(CCOC)C(=O)C1
-4.9,CCNS(=O)(=O)CCNS(=O)(=O)CCC(C)C(F)F
-4.9,CC(CO)CN(C)C(=O)C(C)CN1CCOCC1
-4.9,COC(=O)CCN(CC#N)CCN1CCOCC1C
-4.9,CN1CCN(C(=O)CC(CO)CC(=O)O)CC1(C)C
-4.9,COCC(C)(O)CC(=O)N=S(C)(=O)CCC(=O)OC
-4.9,Cc1cc(O)c(Br)cc1C
-4.9,OCCC(O)CN1CCCN(CC(F)(F)F)CC1
-4.9,CCOC1(CN(C)CC(=O)N(C)C)CCOC1
-4.9,COCCC1CCCCN(C(=O)[C@@H](N)CCO)C1
-4.9,COC(C)CCNC(=O)C(=O)N1CCC(C)C1
-4.9,COC(=O)C(C1CC1)N1CCC(CNS(C)(=O)=O)C1
-4.9,COC(=O)C(C)N(C(=O)C(OC)OC)C1CC1
-4.9,CN(C)CCCN(C)C(=O)C1(O)CN2CCC1CC2
-4.9,CON=CC(=O)NCCC1CCN(C(=O)C(C)O)C1
-4.9,COCC(F)CNC(=O)C(=O)NCC1SCCS1
-4.9,CCC(O)CN(C)C1CCN(C2CCNCC2)C1=O
-4.9,C[C@@H](C(=O)NC[C@@](C)(O)C(=O)OC(C)(C)C)N1CCN(C)CC1
-4.9,CCS(=O)(=O)NCCCOC(=O)C(C)COC
-4.9,COCC(C(=O)O)N(C)C(=O)C1=COCCO1
-4.9,COCCOCCOCCN(C)CC1COC(=O)C1
-4.9,CO[C@@H]1COC[C@H]1n1cc(CNS(=O)(=O)CC(C)(C)OC)nn1
-4.9,C#CCCC(=O)N1CCN(C(=O)COCC=C)CC1
-4.9,NCCCOC1CCN(CC23CNC(CO2)C3)CC1
-4.9,C=Cn1cccc1C(=O)O
-4.9,COC(=O)[C@@H]1COC[C@H]1C(=O)N(CCO)CC(F)F
-4.9,CN(C)C(=O)CCN1CCC2(CC1)COC(CO)C2
-4.9,CCN(CCC(=O)OC)C(=O)C1CN2CCN1CC2
-4.9,C#C[C@]1(O)C[C@@H](C(=O)N2CCC[C@H]2CN(C)C)C1
-4.9,CCCC(C(=O)OCC)S(=O)(=O)N[C@H]1CCNC1
-4.9,CC(C(=O)N1CCN(C(=O)CC#N)[C@H](C)C1)S(C)(=O)=O
-4.9,COCC1(C(=O)N2CCN(OC)CC2)CCCNC1
-4.9,CC1CS(=O)(=O)CCCN1C(=O)CCOC1CNC1
-4.9,CCO[C@@H]1C[C@H]1C(=O)N1CCNCC1COC
-4.9,CC1COCCC1S(=O)(=O)NCCS(=O)(=O)C(C)C
-4.9,CC1CN(S(=O)(=O)N2CCC(C#N)CC2)CCC1N
-4.9,COCCN(CC(=O)N(C)C)C(=O)C1CNC2CC21
-4.9,CO[C@H]1C[C@@H](CN)N(C(=O)C2CNCC(C)(C)O2)C1
-4.9,CS(=O)(=O)NCCC1CCCCN1C[C@H](O)CC#N
-4.9,O=C(C(O)C1CNC1)N1CCOC(CCF)C1
-4.9,CCOCC(C)NCC1CCCN(CC(=O)O)C1=O
-4.9,COCC(C)(O)CNC(C)C(C)(C)S(C)(=O)=O
-4.9,CC(F)CN1CCC(C)C1
-4.9,CC1CC(N)CN1C(=O)C(=O)N(C)CC1=CCSC1
-4.9,CC(O)COC1CN(S(=O)(=O)C[C@@H]2C[C@H]2C(F)F)C1
-4.9,CN(C)C1CCCN(C(=O)COC(=O)CO)C1
-4.9,CC(=O)N(CC(=O)O)C1CCCN(CC(=O)O)CC1
-4.9,CCON(CCN)C(=O)C1CC(=O)N(CC(C)C)C1
-4.9,CC(=O)CCCCS(=O)(=O)N1CCNC(CCO)C1
-4.9,C=CCC(CO)NCC(O)CCC(=O)OCC
-4.9,COCC(C)S(=O)(=O)N1CCN(C(=O)CSC)CC1
-4.9,CN(CCOCCOCCO)C[C@H]1CCCO1
-4.9,CCC(O)CN(CC)C(=O)C(=O)NCCOCCF
-4.9,CN(C)C(=O)C(=O)N1CCCC1CN(C)C(=O)C(F)F
-4.9,COC[C@@H]1CN(C(=O)C2CSCN2)C[C@@H]1COC
-4.9,COC(=O)C1CN(C(=O)CC(C)(O)C(C)(C)CO)C1
-4.9,CN(CC1(CO)CC1)C(=O)C1CC1(Cl)C(=O)O
-4.9,C=C1CC(NC(=O)C(=O)NCCOCC2CCOC2)C1
-4.9,O=C(C(F)C1CC1)N1CC(N2CC[C@@H](O)C2)C1
-4.9,C=CC(O)C(=O)N1CCC[C@H]1CN(C)C(=O)COC
-4.9,COC(=O)C[C@H]1CCN(CC(O)COCCCO)C1
-4.9,C#CCCCC(=O)N(C)CC(O)CN1CCOCC1
-4.9,CC[C@@H](O)CN(C)C(=O)C(=O)N1CCCC1C
-4.9,C1CCN(C2CCNC2)C1
-4.9,C#CCOC(C)C(=O)N(C)CCCN1CCOCC1
-4.9,CCC(C)C(=O)C(=O)NCCOCC(=O)OC
-4.9,COC(=O)C1(CCF)CCCN1C(=O)C(C)N
-4.9,COC(=O)C1CCCOC1
-4.9,CC1CN(C(=O)CN(C)C2CC2)CC(CCO)O1
-4.9,COCCN(CC(=O)O)C(=O)C1(N)CC1(C)C
-4.9,COCc1cn(Cc2nsc(N(C)C)n2)nn1
-4.9,CCO[C@H]1CCCC(=O)C1
-4.9,COCC(C)(O)C(=O)N1C[C@H]2C[C@@H](C1)[C@H]2C(=O)OC
-4.9,COCCC(CO)NCC(O)CN1CCCC1
-4.9,CN(C)C1(CS(=O)(=O)N2CCC(OCCN)C2)CC1
-4.9,CCC(C)CC(N)C(=O)N1CCCC(CO)(CO)C1
-4.9,COCC(COC)C(=O)N1CC(C)OC(CCO)C1
-4.9,CCOCC1CCCN(C(=O)CS(=O)(=O)CCO)C1
-4.9,CCOC(=O)C1(NS(=O)(=O)CC(C)C2CC2)COC1
-4.9,CCOCC(C)CS(=O)(=O)N1C[C@@H](O)[C@H](C)C1
-4.9,COCCN1CCC(NC(C)COC(C)=O)C1
-4.9,COC(CN(C)C(=O)C(N)CC1OCCO1)C1CC1
-4.9,CC(C)OC(=O)CCN1CCC(S(N)(=O)=O)C1
-4.9,CCN(CC(C)C#N)S(=O)(=O)N1CC([C@H](C)O)C1
-4.9,C=CC(C)C(NS(=O)(=O)CCOCC)C(=O)O
-4.9,CC(C)(N)C(O)C(=O)N1CCSCC(F)(F)C1
-4.9,CCN1CCOCC1C(=O)N1CC(N2CCCC2)C1
-4.9,COC(C(=O)N(CC1CCC1)C(C)CO)C1CNC1
-4.9,CN(C)CC(O)(C(=O)N(C)C1CN(C)C1)C(F)(F)F
-4.9,COC(=O)C(C)(CCF)NS(=O)(=O)CC1(OC)CC1
-4.9,CC(OCC1CCCO1)C(=O)N(C)CCOCCO
-4.9,COC(=O)C(OC)C1CN(CC2(O)CCSCC2)C1
-4.9,COCC1(C(=O)N2C[C@@H]3[C@@H](CO)[C@@H]3C2)CCCNC1
-4.9,CC(C)N(C(=O)C(N)CCS(C)=O)C1CCNCC1
-4.9,CCCC(CNC(=O)C(=O)N1CCNCC1)OCC
-4.9,C=CC(COC)NCC(O)CN1CCOCC1
-4.9,COCC=CC(=O)N1CCC(N(C)C(=O)C=CCO)C1
-4.9,CC[C@@H](C)[C@H](N)CC(=O)O
-4.9,CSCCCN(C)C(=O)C(=O)NC(C)C1CCNC1
-4.9,COCC(C)CC(=O)OCC(=O)C(=O)N(C)C
-4.9,CNS(=O)(=O)CCCN1CCN(C2CC2)C(C)C1
-4.9,CNS(=O)(=O)c1ccc(CNC(=O)N(C)C[C@H](O)COC)cc1
-4.9,COCC(C)S(=O)(=O)NCC(CC(=O)O)OC
-4.9,COC(=O)CN(C)C1CCN(C(C)CN)CC1
-4.9,CCOC1CC(O)(CNC2CNCC23CC3)C1
-4.9,C[C@@H]1CCCN(C(=O)C(O)CCCO)[C@@H]1CO
-4.9,COCC1(C)COCCN1C(=O)C(C)=CCN
-4.9,CC(CCN(C)C)NS(=O)(=O)CCCCS(C)(=O)=O
-4.9,CNS(=O)(=O)C1CCN(C(=O)CC(C)CN)C1
-4.9,CCN(CC)C(=O)C1CCCN1CC#CCO
-4.9,COC(=O)[C@H](CN)NS(=O)(=O)CC(C)(C)C(C)C
-4.9,C#CCC[C@@H](NC1CCCOC1=O)C(=O)OC
-4.9,CC(C#N)CN(C)S(=O)(=O)N1CCN(C)C(C)(C)C1
-4.9,C[C@H](NC(=O)[C@H]1CCN1C(=O)OC(C)(C)C)C(=O)NCCN(C)C
-4.9,CC(O)CN(CC(=O)N(C)CCC#N)C1CC1
-4.9,COCC(C)OC(=O)N1CCS(=O)(=O)CC1C(=O)OC
-4.9,CCOCCS(=O)(=O)NC(=O)CN1CCC(N2CCOCC2)CC1
-4.9,CC(CC1(C#N)CCNCC1)NCC1COCCN1
-4.9,CC1CCC(CS(=O)(=O)N(C)CC2CN(C)C2)O1
-4.9,C#CCN(C)C(=O)C(=O)N1CCOCC(C2CC2)C1
-4.9,CO[C@H]1C[C@@H](CN(C)CC(=O)N2CCN(C(C)=O)CC2)N(C)C1
-4.9,CCC(CS(C)(=O)=O)NS(=O)(=O)N(C)C(C)C
-4.9,COC(=O)[C@@H]1CN(CCOC(F)F)C[C@@H]1CN
-4.9,CC(=O)N1CCN([C@@H]2CN(CCCNS(C)(=O)=O)C[C@H]2C)CC1
-4.9,O=C(N1CCC(CCO)(CCO)CC1)C1(Cl)CNC1
-4.9,CON=CC(=O)NCC1(F)CN(C(=O)C2(Br)CC2)C1
-4.9,COCCOC1CCN(C[C@@]23CNC[C@@H]2COC3)C1
-4.9,COCCC(O)CNCC1CC2(C1)OCCO2
-4.9,CCN1CCOC(C(=O)N(CC)CC(=O)N(C)C)C1
-4.9,CO[C@@H]1CNCC[C@@]1(OC)C(=O)N1C[C@@H](O)[C@H](C)C1
-4.9,CNC(C)CCNC(=O)C(=O)NOCC(C)C
-4.9,NCc1ncc(Br)cc1F
-4.9,C=C[C@@](C)(O)c1cn(CCC(=O)N2CC([C@@H](OC)C(=O)O)C2)nn1
-4.9,COCC(=O)N1CC(C)OC(CC(=O)OC)C1
-4.9,CCOCCOCCS(=O)(=O)NC1C(=O)OCC1C
-4.9,COC(=O)[C@@]1(Cl)C[C@@H]1C(=O)N=S(=O)(CCN)CCO
-4.9,COC(=O)C(C)CS(=O)(=O)N1CCC[C@H]1CN(C)C
-4.9,O=C([C@@H]1CCCN1C1CCOCC1)N1CCNCC1
-4.9,C=CCC1(C(=O)N2CCOC(CN)C2)CNCCO1
-4.9,COCCOCC(O)CN1CCC(C)(C#N)C1
-4.9,CCC(C(=O)N1CCCS(=O)(=O)CC1)N(C)C
-4.9,CCCOCC(=O)N1COCC2(COCCN2C)C1
-4.9,COCC1CCCN(C(=O)CC2(C#N)CNC2)C1
-4.9,COC(=O)C1CC(S(=O)(=O)N(CCO)CC(F)F)C1
-4.9,COC(=O)C(C1COC1)N(C)C(=O)[C@@H]1[C@H]2COC[C@H]21
-4.9,CO[C@@H]1CCN(C(=O)C(O)C2(O)CCC2)[C@@H]1C
-4.9,CC[C@@H](C)n1cnc(N)c1
-4.9,COC1(OC)CC(CNCCCN(C)S(C)(=O)=O)C1
-4.9,CCCC(C(=O)OCC)S(=O)(=O)N1CC(CCO)C1
-4.9,COCCOC(=O)N1CCC2(C[C@H](O)[C@H](O)CO2)C1
-4.9,CN(C(=O)C=CI)[C@H]1[C@@H]2CN(C(=O)CO)C[C@@H]21
-4.9,CCC(C)CCC(O)CC(=O)N(CCN)CCN
-4.9,CSCCC(O)C(=O)N1CCC(O)(CN(C)C)CC1
-4.9,CNC(=O)[C@H]1CN(C[C@@](C)(O)CN(C)C(=O)OC(C)(C)C)CCO1
-4.9,C#CCC(CCOC)NC(=O)C(=O)NCCCF
-4.9,COCCN1CCC(OC(=O)CN(C)S(C)(=O)=O)C1
-4.9,CCN1CCC(OC(=O)CC2(O)CCOCC2)C1=O
-4.9,C=CCCC(CO)NS(=O)(=O)CCOCCCOC
-4.9,C#CCC(NC(=O)C(=O)N(C)CCC(C)O)C1CC1
-4.9,C#CCSCC(=O)N1CC2CC1CN(C(=O)CO)C2
-4.9,CNCC(C)NC(=O)C(=O)NCC1CCCS1
-4.9,CS(=O)(=O)CC1(CC(=O)N2CCN3CCC2C3)CC1
-4.9,C=CCN(CCO)C(=O)C(=O)N1CCCC1CC
-4.9,CCOC(=O)N(C)C(=O)N1CC(C(OC)C(=O)O)C1
-4.9,CC(C#N)CN(C)S(=O)(=O)N(C)CC1CNCCO1
-4.9,NCCSCC(=O)N1CCC2(CC1)CC(N)CCO2
-4.9,CCC1CN(C)CCN1C(=O)C(COC)OC
-4.9,CCCN(CC)CC(=O)N(C)C1CCS(=O)(=O)C1
-4.9,COC1(CN2CC[C@@H]3NCC[C@@H]3C2)CCNC1
-4.9,CCC(COC)NS(=O)(=O)C[C@@H]1C[C@H]1C(=O)O
-4.9,CS(=O)(=O)CCCCN1CC(N)CC12CCCOC2
-4.9,C[C@@H](N)C(=O)N1CCC(C(=O)N2CCCC2)C1
-4.9,CCN1CCN(CC(=O)N(C)C[C@@H](O)COC)CC1
-4.9,CC1CN(CCC(=O)N(C)C)CC(CCO)O1
-4.9,COC(=O)[C@@H]1C=C[C@@H]1C(=O)N1CC(C(C)O)C1
-4.9,CCCC(C(=O)OC)N(C)S(=O)(=O)C1CS(=O)(=O)C1
-4.9,CCNC(=O)C(=O)NC(C)CN(C)C(=O)CCOC
-4.9,O=C(CN1CCSC[C@@H]1CCO)N1CCN(C(=O)C2CC2)CC1
-4.9,COC1(CN(C)S(=O)(=O)N2CCOCC2)CCOC1
-4.9,CCOC(=O)CN(C)S(=O)(=O)NCCC(C)O
-4.9,CCC(C)(O)CNS(=O)(=O)CCCOC(C)=O
-4.9,COC(=O)[C@H]1COC[C@@H](C)N1S(=O)(=O)CC[C@H](C)F
-4.9,O=C(C1CN(C2CCC2)C1)N1CCC(CO)C1
-4.9,CN(CCS(N)(=O)=O)CC1CCC(C2CC2)O1
-4.9,CSCC[C@H](CO)NS(=O)(=O)CCC1COCCO1
-4.9,COC(CS(=O)(=O)NC1C[C@@H]2CC(CO)C[C@H]12)OC
-4.9,CCOC(=O)CCN1CCS(=O)(=O)C[C@H]1c1cnn(C)c1
-4.9,CCC1CN(CC(O)CCC(=O)OC)CCN1C
-4.9,COCC(CCNS(=O)(=O)C1CC1(F)F)OC
-4.9,CN1CCCC(N(C)C(=O)C2(C)COCCO2)C1
-4.9,CS(=N)(=O)CC1CN(C(=O)C2CN(S(C)(=O)=O)C2)C1
-4.9,CCN(CC)CCCN(CC)C(=O)C1NCCC1O
-4.9,C=CC(C)(O)CC(=O)N1C[C@H](OC)C[C@@H]1CS(C)(=O)=O
-4.9,CNCCOCCNC(=O)C(=O)N1CCSC(C)C1
-4.9,CNCC(C)CNC(=O)C(=O)NC[C@H](C)OC
-4.9,COCC1CCN(C(=O)C#CC2(N)CCC2)C1
-4.9,CON(C)C(=O)C1CCN(C(=O)C2CSCN2)CC1
-4.9,CCCn1[nH]cc/c1=N\C(=O)CN1CCN(C[C@H](C)O)[C@@H](C)C1
-4.9,CC1CN(C(=O)C(=O)N(CCO)C2CC2)CC(C)(C)O1
-4.9,CN(C)CC(C)(C)CC(=O)N1CCN(C)CC1CO
-4.9,COCCCN(CC(O)COC)C1CCS(=O)(=O)C1
-4.9,CC(C#N)CN(C)S(=O)(=O)NC1(CC(=O)O)CCOC1
-4.9,COCCN(C)CC(=O)N1CCC2NCC2C1
-4.9,CN1CC[C@](C)(C(=O)N2CC(OC(F)F)C2)C1=O
-4.9,COC(C)CS(=O)(=O)N1CCC(N(C)C(C)=O)CC1
-4.9,COCCN(C)CC(=O)N(C)C(CCO)C(F)F
-4.9,CCS(=O)(=O)CC1CCN(C(=O)C(C)N)CC1
-4.9,CC[C@@H](COC)NC(=O)C(=O)N1CCCC1CCO
-4.9,CO[C@@H]1CN(CC(C)(O)C(F)F)C[C@@H](CO)O1
-4.9,CN1C2CCCC1CN(C(=O)N(CCO)CCO)C2
-4.9,OCCn1cc(CN2CCN(C[C@H](O)Cn3cccn3)CC2)cn1
-4.9,CCn1cc(S(=O)(=O)N(C)CCCN2CCN(C)CC2)cn1
-4.9,CCS(=O)(=O)N1CCC(C(=O)N(C)CC(=O)NC(C)C)CC1
-4.9,CC(NC(=O)C(=O)N(C)CCOCCN)C1(F)CC1
-4.9,CN(CC(C)(C)CCO)C(=O)C1(S(C)(=O)=O)CNC1
-4.9,COCCCC(=O)OCC(=O)OC1CCOC1
-4.9,CC1CCC(CS(=O)(=O)NCC(F)(F)CN)O1
-4.9,COCCN(CCOC)S(=O)(=O)N[C@H]1CCN2CCCC[C@H]12
-4.9,COC(=O)[C@@H](N)CN1CCC(C(O)C(F)(F)F)CC1
-4.9,CN(CCCN=[N+]=[N-])C(=O)C(=O)N=S(C)(C)=O
-4.9,CCCN(CC)S(=O)(=O)NCCNS(=O)(=O)C(F)F
-4.9,COCC(C)S(=O)(=O)NC12CC(CN)(C1)OC2(C)C
-4.9,COC[C@H]1C[C@@H]1NS(=O)(=O)CCOC(C#N)C1CC1
-4.9,CCCc1ccc(N)cc1
-4.9,CCS(C)(=O)=NS(=O)(=O)N1CCOCC1(C)COC
-4.9,CCCCN(C)CC(C)NC(=O)C(=O)N(C)C
-4.9,CN(CCC#N)C(=O)CNC1(CO)CCSC1
-4.9,CN(CC1COCCO1)C(=O)C1(N)CCSCC1
-4.9,CN(C[C@H]1CCCO1)C(=O)CN1CCCC(N)C1=O
-4.9,CS(=O)(=O)CCC(=O)COC(=O)CC1CCOC1=O
-4.9,CS(=O)(=O)NC1CCN(C(=O)C#CC2CC2)C1
-4.9,CCCN[C@H]1CC[C@H](C)C1
-4.9,CN(C)C(C)(C)CN1CCC(CO)(CCO)C1
-4.9,C#CCOCCOC(=O)N1CCC(C(C)(O)CO)C1
-4.9,CC(C)OCC(O)CN(CCCO)C1COC1
-4.9,COC(=O)C1CCS(=O)(=O)CN1S(=O)(=O)CCSC
-4.9,N#CC1(CC(=O)N=S(=O)(CCN)CCO)CC1
-4.9,O=C(/C=C/O)c1ccco1
-4.9,OCCCOCCCNCC(O)C1(O)CCC1
-4.9,COC1COCCC1NS(=O)(=O)CC1(N(C)C)CC1
-4.9,CCC1CN(C(=O)C(=O)N(C)C(C)CN)CCN1C
-4.9,CCN1CCCC(N2CCC2(CO)CO)C1=O
-4.9,O[C@]1(C(Cl)(Cl)Cl)CC=NO1
-4.9,COC(C)C(=O)N1CCN(C(=O)CSCC(=O)O)CC1
-4.9,O=C(CN1C=CS(=O)(=O)C=C1)OCC1CCCO1
-4.9,CN(C)C(=O)CN(C)C(=O)C1CN(C2CCOC2)C1
-4.9,CCCC(O)CN1CCNCC1C(=O)OCC
-4.9,COCC(CS(=O)(=O)N1C[C@@H](C)[C@H](CCN)C1)OC
-4.9,COCC1(C)COCCN1C(=O)C[C@H](N)CCCN
-4.9,NCC1CCN(S(=O)(=O)N2CCCC2CCO)CC1
-4.9,CC(=O)OCC(N)C(=O)N1CCN(C)C(C(C)C)C1
-4.9,CCCC(CO)N1CCN(CC(F)CO)CC1
-4.9,CC1CCN(C(=O)CCOC2CNC2)CCO1
-4.9,CC12CC(N)(C1)C(C)(C)O2
-4.9,CC=CCNC(=O)C(=O)N(C)C(C)C(C)S(C)(=O)=O
-4.9,COC(CCO)CNS(=O)(=O)N(C)CCC#N
-4.9,CN(C(=O)[C@H]1CC[C@H](CN)CC1)C1(CN)CCOC1
-4.9,CCCNS(=O)(=O)N1CCN(C2CC2)CC1C
-4.9,COC(COCCN1CCOC2(CCOC2)C1)OC
-4.9,COC(=O)[C@@H]1[C@@H](C)OCCN1CC(O)C(C)C
-4.9,CS(=O)(=O)CC1CN(CC(O)CCC2(O)CCC2)C1
-4.9,COC(=O)C(CC(C)C)NS(=O)(=O)CC1=NOCC1
-4.9,CCOCCC(O)CNC[C@H]1C[C@H]1C(=O)OC
-4.9,CC(C#N)N(C1CC1)S(=O)(=O)C1CS(=O)(=O)C1
-4.9,CC(C)N1CCN(CC(N)CC2OCCO2)CC1=O
-4.9,C[C@H]1C[C@@H](O)CN(C(=O)C(C#N)C2CCNCC2)C1
-4.9,CCCN(CC)S(=O)(=O)NC(C)(CO)C(=O)O
-4.9,COCC(C(=O)N1C[C@H](N)CC[C@H]1C)N(C)C
-4.9,COC1CN(S(=O)(=O)N2CCC(=O)CC2C)C1
-4.9,COCCCOCC(=O)N1CCC(O)(C(=O)OC)C1
-4.9,CN(Cc1cccs1)C(=O)Cn1c(=O)c(C#N)cn(CCO)c1=O
-4.9,CN(C[C@H]1CCCN1C)C(=O)C1CN(C2CNC2)C1
-4.9,CCCN(C[C@@](C)(O)CO)C(C)C(=O)OCC
-4.9,COC(=O)C(C)CS(=O)(=O)N(C)[C@@H](C)C(=O)O
-4.9,COC(=O)C1CCC1S(=O)(=O)NCC(=O)N=S(C)(C)=O
-4.9,CCC(CNC(=O)C(=O)N(C)C1CC1)C(=O)O
-4.9,O=[N+]([O-])c1ccncc1O
-4.9,CN[C@@H](C)C(=O)N1CCC(OCCN(C)C)C1
-4.9,CCN(CC)S(=O)(=O)CC(=O)N1CC(C)NC(C)C1
-4.9,COCC(C(=O)N1CC(O)CC1(C)C)N(C)C
-4.9,C=CC(COC)NC(=O)C(=O)N[C@@H]1CCOC1
-4.9,C=CC(O)C(=O)N(C)[C@H]1[C@@H]2CN(C(=O)C(C)C)C[C@@H]21
-4.9,CN1CCN(CCCNCC(O)CC(C)(C)O)CC1
-4.9,COC(=O)CN(C)S(=O)(=O)N1CCC(OCC2CC2)C1
-4.9,CCC[C@]1(CO)CCN(C(=O)C(=O)N2CCNC[C@H]2CCOC)C1
-4.9,CS[C@H]1C[C@H](C(=O)N(C)CCNS(C)(=O)=O)C1
-4.9,CC1CN(C(=O)C(=O)NCCOC2CC2)CC1CN
-4.9,COC(=O)C(C)N(C[C@H]1OC(=O)C[C@@H]1O)C1CCC1
-4.9,COCCN(CCOC)CC(=O)N1CCNCC1C
-4.9,COC(C)CN(C)C(=O)C(=O)N1CC2(OC)CC1C2
-4.9,CC1(C#N)CCN(CC(O)CN2CCOCC2)CC1
-4.9,CCN(CC(C)NC(=O)C(N)=O)C(=O)C(C)=C(C)C
-4.9,O=C(C1CN(C2CNC2)C1)N1CCC2CCC(C1)S2
-4.9,CN1CC2(C1)CN(C(=O)[C@@H]1CCCN1C1COC1)C2
-4.9,COCCCNC(=O)[C@@H](C)N1CCN(c2nccnc2C#N)CC1
-4.9,CC[C@]12C[C@H]1CN(C(=O)C(=O)NCC(C)N)C2
-4.9,CNC1CCCN(CCC(=O)N(C)CC(=O)OC)C1
-4.9,CN1CCN(CCNC2CCCSC2)CC1=O
-4.9,CN(C)CCOC1CCN(C(=O)C2(O)CCSC2)C1
-4.9,COCCS(=O)(=O)CCN1C2CCC1CS(=O)(=O)C2
-4.9,CCS(=O)(CC)=NC(=O)C(N)CCOCCO
-4.9,CC(N)CN(C)C(=O)C(=O)N(C)CC(C)(C)O
-4.9,O=S(=O)(CCOC1CCOC1)N1CCC1CO
-4.9,OCCOCCOCCCNC1C[C@H]2C[C@@H]1C[C@H]2O
-4.9,COCCS(=O)(=O)CCCN1CCNC(CCO)C1
-4.9,CCC1CN(C(=O)C(=O)NCCCC(=O)OC)CCN1
-4.9,CN(C)CCN1CCN(C(=O)C(C)(N)C2CC2)CC1
-4.9,COC1C[C@@H]2CC(C(=O)N3CC(CO)(OC)C3)C[C@H]12
-4.9,CCN(CC)CC(C)NC(=O)C(=O)NC[C@@H]1C[C@H]1N
-4.9,NCCCC(N)C(=O)N1CCC(OCCF)CC1
-4.9,CC1COCCN1S(=O)(=O)N1CCC[C@@H]1CN
-4.9,COCCC1CCCN(C(=O)C(=O)N(C)CCO)C1
-4.9,CC1(C#N)CCCN(C(=O)CNS(=O)(=O)C2CC2)C1
-4.9,CCOC(CCNC(=O)C(=O)N(C)CC(C)O)OCC
-4.9,C#CCC(CC(=O)OC)NC(=O)C(=O)N(CC)CC
-4.9,C#CC1(O)CN(C(=O)C2CCCCN2CC)C1
-4.9,CCN1CCOCC1CC(=O)N1CC(O)(C2CC2)C1
-4.9,C=CC(O)C(=O)N(C)CCN(C)C(=O)C(C)OCC
-4.9,Cc1ccc(C(=N)N)n1C
-4.9,O=C(COC(=O)C1CCC1)NCCNC(=O)COC(=O)C1CCC1
-4.9,CCN(CCCO)C(=O)C(=O)NCC1CCN1CC
-4.9,NCCS(=O)(CCO)=NC(=O)C1CCNC2(CC2)C1
-4.9,CN(CCOCCN)C(=O)C(N)C1CC2(CCC2)C1
-4.9,COC1(CNS(=O)(=O)N=S(C)(=O)N(C)C)CC1
-4.9,CCC(C)CS(=O)(=O)NCCN(C)CC(=O)OC
-4.9,CN1CCN(CC2CCCS2(=O)=O)CC1C1COC1
-4.9,OCC1(NCCN2CCCOCC2)CCOC1
-4.9,CC(C(=O)N1CC(N(C)C2CC2)C1)S(C)(=O)=O
-4.9,CCC(C)CCC(O)CC(=O)N(C)CCS(N)(=O)=O
-4.9,CC1CN(S(C)(=O)=O)CCN1C(=O)CSCCC#N
-4.9,C#CCC(NS(=O)(=O)N(C)CC=C)C(=O)OC
-4.9,COCCC(CO)NS(=O)(=O)N1CCC(COC)C1
-4.9,CN1CCOC(CN(C)S(=O)(=O)CCP(C)(C)=O)C1
-4.9,CCOCC(O)CNCC12CCC(CO)(CC1)OC2
-4.9,C[C@H](S)c1ccc(Cl)cc1
-4.9,CC(C)OC[C@H](N)C(=O)N(CCC#N)C1CCNC1
-4.9,O=C(CS(=O)(=O)CC1CCCO1)OCC1(O)CCC1
-4.9,CN(CC(C)(C)N)C(=O)C1CCNC12COC2
-4.9,CC(C)C(N)C(=O)N1CCN(C[C@H](C)O)CC1
-4.9,Cc1cnc(F)c(C#N)c1
-4.9,CCOC(=O)CCS(=O)(=O)NC(CC)CCO
-4.9,C#CCOCC(=O)OCC(=O)C1CCCCO1
-4.9,COC(=O)CN(CC(=O)[C@@H](C)N)C1CCCC1
-4.9,CCCC(O)CN(C)S(=O)(=O)CCOC(=O)N(C)C
-4.9,COC(=O)/C=C(\CN1CC(CO)(CO)CC1C)OC
-4.9,CCN(C(=O)CN1CCOC(C#N)C1)C1CC1
-4.9,COC(=O)C1CSCCN(C(=O)C2CSCN2C)C1
-4.9,C#CC1CN(S(=O)(=O)C2CC(OCC)C2)CCN1C
-4.9,COC1(OC)CCOCC1NC(=O)C(=O)NCC1CC1
